asset,date,AdrActCnt,BlkCnt,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,TxCnt
btc,2022-05-19T00:00:00.000000000Z,897588,122,31251101365711.1211,508923.298835776699718136,189527081.866590929632111685487033455312772,23071637.50189951,30257.8852483928,260343
btc,2022-05-20T00:00:00.000000000Z,949339,128,31251101365711.1211,503049.55195710684534548,198848086.662945572325470718259252309843614,23379396.7987376,29224.245998422,269360
btc,2022-05-21T00:00:00.000000000Z,758937,135,31251101365711.1211,338276.827065387752217534,209722591.1401721693868046864305493125,24823191.05364189375,29420.0782857978,216560
btc,2022-05-22T00:00:00.000000000Z,749577,122,31251101365711.1211,359950.0269202176881424,189527081.866590929632111685487033455312772,23128054.795569125,30331.87514173,210953
btc,2022-05-23T00:00:00.000000000Z,939531,160,31251101365711.1211,464416.15783721755024501,248560107.769421722366379279459252890156386,29088251.5419638,29088.2515419638,268759
btc,2022-05-24T00:00:00.000000000Z,841611,120,31251101365711.1211,487572.741966280695548528,186420080.267806048734325341229627170469158,22232762.8167738,29643.6837556984,237379
btc,2022-05-25T00:00:00.000000000Z,1016156,144,30658861257077.2182625,566341.25946783433599765,219464677.386246814534244900615187825,26619533.8921683,29577.259880187,284400
btc,2022-05-26T00:00:00.000000000Z,894042,141,29897409688833.6289,512724.506842921109209035,209555370.570558320892599058853251017314158,25849253.328703989375,29332.4860467563,260517
btc,2022-05-27T00:00:00.000000000Z,942679,138,29897409688833.6289,503477.936506363997332,205096744.253220093388404477069978320185842,24677885.63017239,28612.0413103448,275683
btc,2022-05-28T00:00:00.000000000Z,783393,148,29897409688833.6289,344681.374247755834106091,219958828.410780939273109734360426786542772,26867106.5868424775,29045.5206344243,227772
btc,2022-05-29T00:00:00.000000000Z,751185,149,29897409688833.6289,289099.211168170417738724,221445035.756467050122797255493333475957228,27406751.737635895625,29430.0689800117,205693
btc,2022-05-30T00:00:00.000000000Z,925404,154,29897409688833.6289,418992.490740943791486192,228876076.765177499326366879542419551914456,30545856.6604982175,31735.9549719462,267947
btc,2022-05-31T00:00:00.000000000Z,998795,146,29897409688833.6289,444534.74289461110913004,216986411.579268770096168682902337093271386,29046161.19168249375,31831.4095251315,277824
btc,2022-06-01T00:00:00.000000000Z,962754,136,29897409688833.6289,566654.94410729640356787,202124327.421707924211463425611888626914456,25352033.869403895,29825.9221992987,274630
btc,2022-06-02T00:00:00.000000000Z,945705,125,29897409688833.6289,591108.275398443861254968,185776038.058600914954636656380809785585544,23831459.37477171875,30504.2679997078,262596
btc,2022-06-03T00:00:00.000000000Z,932672,143,29897409688833.6289,537077.144342563672014804,212527787.402070490069540110311340710585544,26511012.18023669125,29662.6709708942,269049
btc,2022-06-04T00:00:00.000000000Z,776053,139,29897409688833.6289,372985.957652570186089669,206582953.739046151715658007395161324042772,25882154.170182314375,29792.4076779077,219811
btc,2022-06-05T00:00:00.000000000Z,721815,146,29897409688833.6289,273798.621939867834202464,216986411.579268770096168682902337093271386,27297810.98715666,29915.4093009936,195813
btc,2022-06-06T00:00:00.000000000Z,952859,150,29897409688833.6289,399812.223158454925258245,222931245.242293108450050785818516479814158,29375322.20601984375,31333.6770197545,268569
btc,2022-06-07T00:00:00.000000000Z,941706,162,29897409688833.6289,371351.640087804529493539,240765744.091226176034131085374778325,31564720.33435126125,31175.0324289889,265801
btc,2022-06-08T00:00:00.000000000Z,888118,178,30118534147306.16362809,324859.69880403926592414,266501680.4499476831151756862318733101440286134,33629166.976994475,30228.464698422,261456
btc,2022-06-09T00:00:00.000000000Z,914304,146,30283293547736.6797,304795.49562729924465456,219787040.620419673599904014470225151120978,27433843.04514908125,30064.4855289305,264597
btc,2022-06-10T00:00:00.000000000Z,900195,147,30283293547736.6797,397199.115950362705014644,221292430.344500847029207611469150359137066,26708430.02765382375,29070.4000300994,259531
btc,2022-06-11T00:00:00.000000000Z,831309,154,30283293547736.6797,314506.349392349832299988,231830164.916356831169174891352110420516088,27297260.301026485,28360.7899231444,228805
btc,2022-06-12T00:00:00.000000000Z,762985,127,30283293547736.6797,265510.231084505452880098,191184616.353014068038609368819195383016088,21296537.88185635375,26830.2839456458,219703
btc,2022-06-13T00:00:00.000000000Z,1011323,133,30283293547736.6797,645639.597990043348228594,200216961.200788878749273051703230236379022,18550388.664529176875,22316.2570400351,273372
btc,2022-06-14T00:00:00.000000000Z,1075994,146,30283293547736.6797,567402.082864185399112375,219787040.620419673599904014470225151120978,20141490.50658974375,22072.8663085915,275578
btc,2022-06-15T00:00:00.000000000Z,1063571,165,30283293547736.6797,570755.591035615696255884,248389462.720062689116251293157760384137066,23224565.7277907625,22520.7910087668,297032
btc,2022-06-16T00:00:00.000000000Z,911369,119,30283293547736.6797,484508.809428514485204278,179141492.057076910469338491937310113620978,15105694.13244812375,20310.1769848042,258005
btc,2022-06-17T00:00:00.000000000Z,876153,108,30283293547736.6797,451717.243456454635278948,162582194.25337105252226209013166015,13813827.133939245,20464.9290873174,248214
btc,2022-06-18T00:00:00.000000000Z,924686,156,30283293547736.6797,386025.66305446172326272,234840946.532281768072729452313455371637066,18538520.57231148,19013.8672536528,246705
btc,2022-06-19T00:00:00.000000000Z,733337,133,30283293547736.6797,256947.032212715023117694,200216961.200788878749273051703230236379022,17034220.35866816125,20492.2951683226,195875
btc,2022-06-20T00:00:00.000000000Z,833932,132,30283293547736.6797,316837.813119409661186184,198711571.476707705319969454704305028362934,16971594.11039598,20571.6292247224,239275
btc,2022-06-21T00:00:00.000000000Z,927938,150,30283293547736.6797,347263.158395311507996308,225808603.852269547407013136392915053362934,19395436.0605091875,20688.4651312098,260657
btc,2022-06-22T00:00:00.000000000Z,859651,129,30111922445002.2654876,329109.639462979899474764,193096459.392676623821901245433077469746145528,16127554.472127031875,20003.1683375219,247129
btc,2022-06-23T00:00:00.000000000Z,866807,152,29570168636357.9883,316414.96517069806396974,223431041.438622166975544224109439213013368,20042247.691481575,21097.1028331385,258973
btc,2022-06-24T00:00:00.000000000Z,869532,129,29570168636357.9883,338809.658457461075643522,189622395.506427806086794532015183752739974,17172380.819469639375,21299.0769853887,250666
btc,2022-06-25T00:00:00.000000000Z,742895,151,29570168636357.9883,286964.079786560186208,221961099.206762349281577155159400434246658,20260748.854072865625,21468.3431566335,217926
btc,2022-06-26T00:00:00.000000000Z,734812,138,29570168636357.9883,268783.62461030822730599,202851865.009590562802292780166934240239974,18169960.5633511275,21066.6209430158,207474
btc,2022-06-27T00:00:00.000000000Z,953524,136,29570168636357.9883,302972.356375182095769922,199911982.662586047920399716746576386986632,17638393.94167157,20751.0516960842,258934
btc,2022-06-28T00:00:00.000000000Z,922274,146,29570168636357.9883,290039.415769253639664858,214611394.397608622329865033848365653253342,18490187.9209453825,20263.2196393922,253741
btc,2022-06-29T00:00:00.000000000Z,899514,151,29570168636357.9883,259571.439743900435536211,221961099.206762349281577155159400434246658,18951394.756633525625,20080.9480864991,257517
btc,2022-06-30T00:00:00.000000000Z,967680,171,29570168636357.9883,328816.283165079265479145,251359920.5600923775944667148832592625,20662049.838356634375,19332.9121294565,275120
btc,2022-07-01T00:00:00.000000000Z,946760,134,29570168636357.9883,351504.47262809068784487,196972102.432296653544547727805938238013368,16198810.36641658125,19341.8631240795,272893
btc,2022-07-02T00:00:00.000000000Z,844916,138,29570168636357.9883,252049.296199017117284764,202851865.009590562802292780166934240239974,16587454.84845851625,19231.8317083577,235532
btc,2022-07-03T00:00:00.000000000Z,701943,155,29570168636357.9883,183791.239735163919934208,227840863.900771379045363282000116140753342,18674123.5806911,19276.5146639392,196946
btc,2022-07-04T00:00:00.000000000Z,883632,143,29570168636357.9883,289336.82346966234438082,210201571.935459410260045975957688725513368,18077254.261652568125,20226.2984745763,251379
btc,2022-07-05T00:00:00.000000000Z,864471,118,29570168636357.9883,395394.197927301750129408,173453043.656260534489403220443075411986632,14892590.31043104,20193.3427938048,244533
btc,2022-07-06T00:00:00.000000000Z,969280,127,29557023129961.57540551,507253.546417489120804282,186599522.8930837792248892064809912294171400904,16320169.77631681375,20560.8438126826,264360
btc,2022-07-07T00:00:00.000000000Z,1007259,157,29152798808271.8789,532864.735876262765375616,227523378.270895744686926673361098877652772,21245455.033396005,21651.4191423144,284162
btc,2022-07-08T00:00:00.000000000Z,936111,148,29152798808271.8789,488565.458379239584757202,214480636.867937881927462826372427165152772,20177753.089611385,21813.7871239042,264779
btc,2022-07-09T00:00:00.000000000Z,773277,134,29152798808271.8789,337156.049826393209794228,194191928.482634234184576406948763505305544,18077548.211038855,21585.1321922852,219088
btc,2022-07-10T00:00:00.000000000Z,705622,153,29152798808271.8789,262413.152005455265438554,221726603.8502836669108853988074191125,19919905.180702104375,20831.2733915839,198306
btc,2022-07-11T00:00:00.000000000Z,839927,123,29152798808271.8789,315839.126669255954967402,178250799.869370332537091922683251910229158,15352959.530435420625,19971.3294704851,234215
btc,2022-07-12T00:00:00.000000000Z,943773,151,29152798808271.8789,331663.001601486300870222,218828216.639977628022864761530579229923614,18251326.09052823375,19339.1534734074,274945
btc,2022-07-13T00:00:00.000000000Z,815549,110,29152798808271.8789,479986.649199470947830072,159411284.045800392001586801140900432576386,13856925.389099925,20155.5278386908,225738
btc,2022-07-14T00:00:00.000000000Z,983744,124,29152798808271.8789,640035.302092043959985928,179699992.431104039744473220564564092423614,15928496.74742106,20552.8990289304,282646
btc,2022-07-15T00:00:00.000000000Z,943171,142,29152798808271.8789,538935.9960181014380754,205785475.237019765263400914541907517423614,18488153.896716825,20831.722700526,267630
btc,2022-07-16T00:00:00.000000000Z,771028,148,29152798808271.8789,380596.16038633760336373,214480636.867937881927462826372427165152772,19606770.9571814825,21196.5091428989,223950
btc,2022-07-17T00:00:00.000000000Z,723539,124,29152798808271.8789,327337.00707773781575221,179699992.431104039744473220564564092423614,16141613.6716584125,20827.8886085915,201095
btc,2022-07-18T00:00:00.000000000Z,887138,131,29152798808271.8789,515726.92643188766783357,189844346.623755863615916430276395922347228,18262797.313873474375,22305.7066428989,254873
btc,2022-07-19T00:00:00.000000000Z,994059,138,29152798808271.8789,617975.216549484749435788,199988700.816407687487359639988227752270842,20157662.29437100875,23371.2026601403,279366
btc,2022-07-20T00:00:00.000000000Z,905497,126,29152798808271.8789,592286.46160072471580832,182598379.641410078632493857841403975,18333736.83857394,23280.9356680304,254748
btc,2022-07-21T00:00:00.000000000Z,964460,139,28774609523628.86877338,567142.74234244627964537,198824710.5667849855518345928284406539042870024,20113655.589123678125,23152.4093112215,278928
btc,2022-07-22T00:00:00.000000000Z,848578,132,27692567959233.5898,488832.11590806069095808,181711863.299495812612750097460872883925356,18732518.933258295,22706.0835554646,262220
btc,2022-07-23T00:00:00.000000000Z,755495,154,27692567959233.5898,291241.416954016219015754,211997172.197485757393129025667518404766192,21641292.0105457075,22484.4592317358,219584
btc,2022-07-24T00:00:00.000000000Z,736224,157,27692567959233.5898,243023.274368053832517834,216126988.578997608470617979329851847616904,22228606.58177054625,22653.3570260082,201963
btc,2022-07-25T00:00:00.000000000Z,892636,142,27692567959233.5898,271767.888220165919636404,195477912.618372039441459127950784488691548,19090236.4588478525,21510.1255874342,251613
btc,2022-07-26T00:00:00.000000000Z,945582,160,27692567959233.5898,304922.46267679328277376,220256802.978198230762011627347985338691548,21181659.1967855,21181.6591967855,260791
btc,2022-07-27T00:00:00.000000000Z,916926,165,27692567959233.5898,290833.234849575380232006,227139827.637636344176366142592941141074644,23613990.53920768125,22898.4150683226,265290
btc,2022-07-28T00:00:00.000000000Z,1008866,141,27692567959233.5898,380080.305619212805754718,194101308.479408908273026347159473308925356,21007728.253909644375,23838.5568838691,283820
btc,2022-07-29T00:00:00.000000000Z,945142,146,27692567959233.5898,362642.041548973132551288,200984333.138847021687380862404429111308452,21855050.596654005,23950.7403798948,280447
btc,2022-07-30T00:00:00.000000000Z,785742,129,27692567959233.5898,288436.383135640620858926,177582046.917983961535261143798539441074644,19046394.43741412625,23623.4349611338,228995
btc,2022-07-31T00:00:00.000000000Z,787873,152,27692567959233.5898,268412.763755034397923687,209243963.919559495056263464084896045233808,22188363.610432505,23356.1722215079,215224
btc,2022-08-01T00:00:00.000000000Z,907238,136,27692567959233.5898,330175.253364990698645328,187218281.837659566072576526270317554766192,19831726.29241668,23331.4426969608,248469
btc,2022-08-02T00:00:00.000000000Z,946865,155,27692567959233.5898,354925.30282280983293336,213373778.318760117347657112103029536308452,22311694.793295203125,23031.4268834015,267917
btc,2022-08-03T00:00:00.000000000Z,977386,145,27692567959233.5898,356334.98080928320137465,199607727.017572661732852775968917979766192,20671333.619173753125,22809.7474418469,282580
btc,2022-08-04T00:00:00.000000000Z,948545,132,27933618220261.5,391737.111140823240353559,183293576.20328617825526917592050951053,18668373.9677454525,22628.3320821157,278115
btc,2022-08-05T00:00:00.000000000Z,944004,150,28174668481289.4102,458135.340158448472638256,210085555.711822375866592718272695287134644,21795910.7834416875,23248.9715023378,269270
btc,2022-08-06T00:00:00.000000000Z,856759,161,28174668481289.4102,305118.131605247714426112,225491829.972147198556380619263070557846192,23140001.764328295,22996.2750452952,232291
btc,2022-08-07T00:00:00.000000000Z,716918,159,28174668481289.4102,259313.655544736193107784,222690689.014195291850994950218969862134644,23008948.10591578875,23153.6584713618,199770
btc,2022-08-08T00:00:00.000000000Z,918162,144,28174668481289.4102,378316.957703343593885104,201682132.8379666557504357111403932,21423285.46388664,23803.6505154296,257482
btc,2022-08-09T00:00:00.000000000Z,941249,143,28174668481289.4102,524720.536587372527965394,200281563.367401366587576155370521407846192,20722748.248402289375,23186.2917464641,251924
btc,2022-08-10T00:00:00.000000000Z,1035793,148,28174668481289.4102,465694.81610139210837624,207284414.753870469161207049228594591423096,22128829.09682199,23923.0584830508,270675
btc,2022-08-11T00:00:00.000000000Z,1002846,140,28174668481289.4102,441306.432826446093177,196079850.922062842339664373052191808576904,20942634.1740940625,23934.4390561075,284126
btc,2022-08-12T00:00:00.000000000Z,948381,154,28174668481289.4102,414382.568554155547141242,215687835.610904860897697498856539567153808,23481447.26455287375,24396.3088462887,269215
btc,2022-08-13T00:00:00.000000000Z,834925,139,28174668481289.4102,285335.261707546907735703,194679281.451497553176804817282320016423096,21220280.861866274375,24426.2225748101,239894
btc,2022-08-14T00:00:00.000000000Z,811197,133,28174668481289.4102,186865.46563196237008471,186275858.577641833060647810150017929288452,20211180.521811120625,24314.2021315021,202156
btc,2022-08-15T00:00:00.000000000Z,922140,145,28174668481289.4102,258335.62868147382818388,203082702.308531944913295266910264992153808,21826083.289724578125,24083.9539748685,245572
btc,2022-08-16T00:00:00.000000000Z,1020819,148,28174668481289.4102,280148.018393926317159617,207284414.753870469161207049228594591423096,22078657.9015341575,23868.8193530099,269531
btc,2022-08-17T00:00:00.000000000Z,915870,129,28174668481289.4102,363051.425300523862367865,180673576.661738019649876472061816537865356,18814931.325646565625,23336.3489310345,255933
btc,2022-08-18T00:00:00.000000000Z,1009836,144,28281568681371.21061042,343663.62660048195393393,202447354.27677863782509104045972625972,20899053.54257742,23221.1706028638,292682
btc,2022-08-19T00:00:00.000000000Z,982140,178,28351606743493.7695,282938.920614846685172238,250867150.56061098055822775426602407018057,23258777.5244849775,20906.7663141438,276337
btc,2022-08-20T00:00:00.000000000Z,841648,149,28351606743493.7695,189093.115506422867211875,209995535.88119569474590861104691057786114,19692822.284513828125,21146.6548021625,226096
btc,2022-08-21T00:00:00.000000000Z,753797,146,28351606743493.7695,169985.5433894190534825,205767438.51073447984784565049332167981943,19668021.50668765625,21553.9961717125,201437
btc,2022-08-22T00:00:00.000000000Z,880923,145,28351606743493.7695,226054.7298132135160098,204358071.36758936652228255873524121822228,19304107.427701246875,21301.0840581531,250080
btc,2022-08-23T00:00:00.000000000Z,930754,172,28351606743493.7695,246740.882875283613123783,242410953.79020148822278867579852003072228,23149602.9285432975,21534.5143521333,257650
btc,2022-08-24T00:00:00.000000000Z,930584,146,28351606743493.7695,213266.674634495661398088,205767438.51073447984784565049332167981943,19550287.701172555,21424.9728232028,260385
btc,2022-08-25T00:00:00.000000000Z,898274,159,28351606743493.7695,230480.510059399831730635,224089197.16521151530497374182608397695829,21452915.587050665625,21587.8395844535,255143
btc,2022-08-26T00:00:00.000000000Z,937226,176,28351606743493.7695,232207.705251305851641188,248048418.30380781644641472811018939036114,22270782.13068379,20246.1655733489,265467
btc,2022-08-27T00:00:00.000000000Z,830874,145,28351606743493.7695,171916.896858335324740097,204358071.36758936652228255873524121822228,18164866.797139840625,20043.9909485681,221784
btc,2022-08-28T00:00:00.000000000Z,776186,161,28351606743493.7695,150786.649897070532135748,226907929.42201467941678676798191865677772,19796500.85149578625,19673.5412188778,204472
btc,2022-08-29T00:00:00.000000000Z,939245,157,28351606743493.7695,224088.75391101486535638,221270464.90840835119316071567024929713886,19890879.8767862625,20270.960383986,253563
btc,2022-08-30T00:00:00.000000000Z,951380,162,28351606743493.7695,240280.378552084657057348,228317294.535672730203036702379672875,20073281.49668685375,19825.4632066043,263101
btc,2022-08-31T00:00:00.000000000Z,916812,146,30383629256625.21243356,268583.543762480770199082,220515247.0319977402651533206270269110264352344,18272512.8404397775,20024.6716059614,258575
btc,2022-09-01T00:00:00.000000000Z,969786,138,30977051760460.0586,293740.379239200301199808,212503107.418256587557341120537057886577908,17340961.49875071,20105.4626072472,270341
btc,2022-09-02T00:00:00.000000000Z,996822,129,30977051760460.0586,369745.671987458383234717,198644209.060165424514588741222893661577908,16083765.752496354375,19948.8567472823,270262
btc,2022-09-03T00:00:00.000000000Z,916603,147,30977051760460.0586,273772.273878949433767848,226362005.776347750600093499851222111577908,18194771.816560119375,19803.8332697253,235843
btc,2022-09-04T00:00:00.000000000Z,774639,168,30977051760460.0586,209607.207443163268589632,258699436.756842955896239776144525763422092,20960007.48524256,19961.9118907072,206295
btc,2022-09-05T00:00:00.000000000Z,942780,153,30977051760460.0586,281853.665762958115726284,235601272.087549771726790448340791825,18931643.17893408375,19797.7967884278,253103
btc,2022-09-06T00:00:00.000000000Z,927513,142,30977051760460.0586,289585.92607001001015465,218662618.292391268308472419530104362192636,16725958.6019469375,18846.150537405,267063
btc,2022-09-07T00:00:00.000000000Z,951645,146,30977051760460.0586,283537.295108571798536992,224822129.166525949059603718523150837807364,17604777.7054974925,19292.9070745178,264285
btc,2022-09-08T00:00:00.000000000Z,947648,127,30977051760460.0586,306723.358747107709793172,195564453.623098084139023091726370423770544,15334555.35068492625,19319.1248512566,266823
btc,2022-09-09T00:00:00.000000000Z,1021884,147,30977051760460.0586,362855.342764721753769669,226362005.776347750600093499851222111577908,19627430.305871941875,21363.3136152542,286018
btc,2022-09-10T00:00:00.000000000Z,873305,157,30977051760460.0586,266272.592465365463337528,241760782.961684452477921747333838300614728,21308429.803139565,21715.2107980713,240963
btc,2022-09-11T00:00:00.000000000Z,871675,183,30977051760460.0586,231155.222930387655564168,281797599.208712402771103017107879011577908,24856963.609102905,21732.7705686733,225743
btc,2022-09-12T00:00:00.000000000Z,989815,153,30977051760460.0586,287370.622467994511310504,235601272.087549771726790448340791825,21386266.923721545,22365.2145601987,269113
btc,2022-09-13T00:00:00.000000000Z,948189,137,31164200572987.31384088,318187.558741846909998785,212237771.6665517973233018969651269040076934512,17266317.350120524375,20165.0421607247,259359
btc,2022-09-14T00:00:00.000000000Z,977568,127,32045359565303.1406,344829.87865249524973212,202308898.955436121609999761474942395527824,16070553.046179844375,20246.3660424313,269647
btc,2022-09-15T00:00:00.000000000Z,953771,147,32045359565303.1406,341209.76895969634935253,234168568.497706474146399763918996027895868,18096499.189534591875,19696.8698661601,277597
btc,2022-09-16T00:00:00.000000000Z,933213,128,32045359565303.1406,386460.457544839325476689,203901883.694192543017582491792483332368044,15793262.09351256,19741.5776168907,260328
btc,2022-09-17T00:00:00.000000000Z,918990,170,32045359565303.1406,325494.052755031550307615,270807189.962349902213252084233239279472176,21378246.24262128125,20120.7023459965,245261
btc,2022-09-18T00:00:00.000000000Z,775872,154,32045359565303.1406,233463.849369863279513576,245319452.493416669230295383812049820527824,18698584.0028038975,19427.1002626534,212149
btc,2022-09-19T00:00:00.000000000Z,912328,130,32045359565303.1406,259744.487878023731580024,207087850.877809197140452079345132014736088,15890856.278546925,19557.9769582116,255334
btc,2022-09-20T00:00:00.000000000Z,952698,152,32045359565303.1406,276134.28815484337977261,242133487.603696203799721669341834329472176,17929302.37340737,18872.9498667446,268728
btc,2022-09-21T00:00:00.000000000Z,918372,141,32045359565303.1406,264071.150825402533625875,224610669.240752700470086874343483172104132,16309082.909263565625,18506.7607481005,263619
btc,2022-09-22T00:00:00.000000000Z,860577,128,32045359565303.1406,249799.81277761615720755,203901883.694192543017582491792483332368044,15531631.7159556,19414.5396449445,246387
btc,2022-09-23T00:00:00.000000000Z,968636,135,32045359565303.1406,302899.338396054784725406,215052767.689902738101478111685537125,16307042.191865128125,19326.8648199883,276441
btc,2022-09-24T00:00:00.000000000Z,799441,146,32045359565303.1406,206611.687509832064431692,232575586.052846241431112906683888282368044,17268850.60587374625,18924.7677872589,226763
btc,2022-09-25T00:00:00.000000000Z,781165,147,32045359565303.1406,196721.616239613162313716,234168568.497706474146399763918996027895868,17266212.2156852475,18793.1561531268,208905
btc,2022-09-26T00:00:00.000000000Z,938059,150,32045359565303.1406,281172.440746737013243554,238947520.420079549676852081789185647104132,18001060.9883656875,19201.1317209234,264276
btc,2022-09-27T00:00:00.000000000Z,966074,129,32045359565303.1406,328889.729537166267410897,205494866.139052775732869349027591077895868,15404808.249010100625,19106.7389135009,275487
btc,2022-09-28T00:00:00.000000000Z,849979,150,31397071447393.29368,267610.19077487586215922,234113533.8337632507431068206796288906815696,18239003.6344790625,19454.937210111,258906
btc,2022-09-29T00:00:00.000000000Z,874705,143,31360548173144.8516,289531.102389871969951994,222928607.672785200381349673286910315496736,17464649.35445462375,19540.8664105786,266329
btc,2022-09-30T00:00:00.000000000Z,1005499,169,31360548173144.8516,333260.452557325769261776,263461080.366552658756704623218048508625816,20528424.39310897,19435.1946917008,292553
btc,2022-10-01T00:00:00.000000000Z,867330,181,31360548173144.8516,224781.26856461097074344,282168375.283301064175727842995812284503264,21846543.4682564875,19311.861629398,236007
btc,2022-10-02T00:00:00.000000000Z,852250,157,31360548173144.8516,173653.178979510925810432,244753785.449804253337681403440284732748368,18658756.064989361875,19015.2928050847,216756
btc,2022-10-03T00:00:00.000000000Z,964012,154,31360548173144.8516,221663.683663915745332479,240076960.036960542129304716638918734503264,18897178.86394289875,19633.4325859147,268836
btc,2022-10-04T00:00:00.000000000Z,932869,163,31360548173144.8516,209267.720691728975376777,254107431.785740716144779092091216584503264,20721345.742643139375,20339.9712811221,280235
btc,2022-10-05T00:00:00.000000000Z,891063,175,31360548173144.8516,186311.151886153777012442,272814728.947364601368630154344880432748368,22044640.29546865625,20155.0996987142,267518
btc,2022-10-06T00:00:00.000000000Z,930050,159,31360548173144.8516,206751.18733369582168258,247871668.310074900874989913815895374122552,19825856.872010165625,19950.5477957335,276491
btc,2022-10-07T00:00:00.000000000Z,936123,171,31360548173144.8516,201732.40627586053475232,266578963.22682330629401313359365915,20882460.06629892,19539.1439216832,270954
btc,2022-10-08T00:00:00.000000000Z,815047,175,31360548173144.8516,129047.28036227786954052,272814728.947364601368630154344880432748368,21236443.84433446875,19416.1772291058,235954
btc,2022-10-09T00:00:00.000000000Z,787417,158,31360548173144.8516,118306.348492368203314606,246312725.757501837203921737390140017251632,19185512.54322396625,19428.3671323787,214993
btc,2022-10-10T00:00:00.000000000Z,896218,168,33865157417974.92828571,152219.887448847883759569,282818946.6660148926680360856754048163932704762,20112124.446391005,19154.4042346581,253025
btc,2022-10-11T00:00:00.000000000Z,916599,157,35610794164371.6484,174166.067628026582258073,277924882.769347563359229710760581711671632,18682295.529598954375,19039.2820683811,272927
btc,2022-10-12T00:00:00.000000000Z,871140,137,35610794164371.6484,178619.887481687035887326,242520438.893388897945386198529636080835816,16403105.527173423125,19156.9115645821,260366
btc,2022-10-13T00:00:00.000000000Z,933599,143,35610794164371.6484,289559.572733885570269678,253141772.820912479172358572315385073343264,17327876.35208504875,19387.8336806546,275214
btc,2022-10-14T00:00:00.000000000Z,984001,156,35610794164371.6484,281680.572549702794657188,276154659.173533663816702114935514707492552,18698251.7505771975,19177.6941031561,284575
btc,2022-10-15T00:00:00.000000000Z,838678,152,35610794164371.6484,176715.860166225450708985,269073772.437637881674784932799899723343264,18116381.180873725,19069.8749272355,241112
btc,2022-10-16T00:00:00.000000000Z,769067,144,35610794164371.6484,159830.233874823511936866,254911993.8676064400388217677522344,17335574.80905906,19261.7497878434,214703
btc,2022-10-17T00:00:00.000000000Z,870371,150,35610794164371.6484,257503.99322116397377526,265533327.795130021265794141537983392507448,18334707.94747228125,19557.0218106371,261168
btc,2022-10-18T00:00:00.000000000Z,887194,142,35610794164371.6484,330321.952915152404065566,251371549.225098579629830976490318069164184,17165499.2044893525,19341.4075543542,258490
btc,2022-10-19T00:00:00.000000000Z,923688,151,35610794164371.6484,312486.666912155227809086,267303548.841823982132257336974832719164184,18055970.73904882625,19132.1544254822,260354
btc,2022-10-20T00:00:00.000000000Z,893489,145,35610794164371.6484,245506.950464850387813756,256682214.914300400905284963189083726656736,17248997.02171610625,19033.3760239626,268532
btc,2022-10-21T00:00:00.000000000Z,913925,156,35610794164371.6484,223602.328089289825040504,276154659.173533663816702114935514707492552,18695504.440024815,19174.8763487434,266487
btc,2022-10-22T00:00:00.000000000Z,817446,136,35610794164371.6484,174645.977620408127048804,240750215.297574998402858602704569076656736,16326484.231706585,19207.6285078901,231911
btc,2022-10-23T00:00:00.000000000Z,803523,155,35666111704222.70838323,153568.509873372291763149,274810664.8495724948255838127748401938062437902,18953993.189235084375,19565.4123243717,218227
btc,2022-10-24T00:00:00.000000000Z,922514,136,36835682546787.9766,232218.44397666339926423,249031191.577437549926407181883568400853264,16440241.17859435,19341.460210111,266297
btc,2022-10-25T00:00:00.000000000Z,829386,122,36835682546787.9766,350991.48789532481705134,223395628.203901484093666250244790050426632,15322407.85519430375,20094.9611215663,251891
btc,2022-10-26T00:00:00.000000000Z,1051950,155,36835682546787.9766,486358.30952331453236868,283822315.558780094475017512089628374786684,20147123.612525525,20797.0308258328,305561
btc,2022-10-27T00:00:00.000000000Z,895161,135,36835682546787.9766,346983.703809046290745892,247200081.037956772826156648257514625,17111397.76429539375,20280.1751280538,265430
btc,2022-10-28T00:00:00.000000000Z,925522,159,36835682546787.9766,384829.156357313924178216,291146762.990304931685764133551851974360052,20475835.017009435,20604.6138535944,279384
btc,2022-10-29T00:00:00.000000000Z,871729,143,36835682546787.9766,299860.550663787340942716,261848975.901006447247649891181961824146736,18593485.553959655625,20803.8999205143,251735
btc,2022-10-30T00:00:00.000000000Z,830676,135,36835682546787.9766,265076.155697632922694775,247200081.037956772826156648257514625,17395343.474074003125,20616.7033766803,223333
btc,2022-10-31T00:00:00.000000000Z,980614,173,36835682546787.9766,325804.45758477320487114,316782326.363840997518505065190630324786684,22155740.4080855825,20490.8581808884,290008
btc,2022-11-01T00:00:00.000000000Z,955117,144,36835682546787.9766,298858.33134189732603072,263680086.4404872243479004248080156,18435569.8778784,20483.966530976,273150
btc,2022-11-02T00:00:00.000000000Z,869056,122,36835682546787.9766,346786.414416852994633543,223395628.203901484093666250244790050426632,15363066.97224939625,20148.2845537697,258761
btc,2022-11-03T00:00:00.000000000Z,1009478,164,36835682546787.98,376520.814155201853079944,300302320.9613105737152076611639949283052,20703063.96568239,20198.1111860316,294320
btc,2022-11-04T00:00:00.000000000Z,939102,129,36835682546787.98,412542.742671686761552782,236213409.8906695388129608944925727150844,17058028.72281928875,21157.2449275278,281439
