Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
3A9wsVpdjttvNNbB6j3CMpQnpjzmCT2AZqgqSQHmKzNnwphRcQvDmwxzyvrWSVW5PA4UQhzDP5FcJcxrx6zuuwCt,1759083045,2025-09-28T18:10:45.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,859000000000,in,176264.86,9,SOL,1.0
GMb8gbMGNXUzaZ4rPCgLtp1aezCiBGqnu6C3cach5K7SfzaeK8817BsjtyU1iq36wfYtRFXodLqu33T3Uqsw93a,1759082860,2025-09-28T18:07:40.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2608992000000,in,535359.26,9,SOL,1.0
4ufaW3UpsaU3HS7TVqDL8PTYDw6Ybgqo7WCX4gect52U1Mb8PQWt6yfW7cy4SPyHrvF3QSP66ntxPuXmDtAmfBM2,1759081993,2025-09-28T17:53:13.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1190999761000,in,244527.38,9,SOL,1.0
4rfjNsEaCgjtf74fWectrf2EJrmt39V8bPUGMDp367FR5bZKeaByheUYdc36FkpmvGw4fCb2kYGUjBDLo2DzrjAY,1759081671,2025-09-28T17:47:51.000Z,TRANSFER,2UL8hbNaoErAYNePqgQYPP9yDCDRZGWbzKW4krLqkhNL,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,749000000000,in,153519.42,9,SOL,1.0
63UrGvWKHbJAnmmSa7WQkkVAv9QSUVpQc15KEytoQ1SjDVty5PmYE4v5EXDfk8HyjtJRg1Vv5Ux6YGEnu4F7yDfT,1759080750,2025-09-28T17:32:30.000Z,TRANSFER,2UL8hbNaoErAYNePqgQYPP9yDCDRZGWbzKW4krLqkhNL,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,707000000000,in,144582.7,9,SOL,1.0
2Cf5z4hHx987n6oJuLiGra6chvrLZp8gxWnKLy7yWcLktfiQuFmBD1veYfLDfJJgmHinJL97DZftDjDH8ZPU28ue,1759079715,2025-09-28T17:15:15.000Z,TRANSFER,4raqd4tCEnm2yGeUocVqPgN2MPB1W6A3EZfC8LoMChvf,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,534992000000,in,109564.9,9,SOL,1.0
5Q1cgpfNir8pUdhEJ1xaYmWpX5SdjQciPewaXRtCBMMWPL4wRVfpu4oAUrqeELcehLKFJHsnvcPN2WL6Dk9Tpfkx,1759079711,2025-09-28T17:15:11.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1216999761000,in,249238.22,9,SOL,1.0
L3nuXhHbxGAaed6TgEtsYPHRaZyhkdiMC5aGcxpibnksDFjBMvYzsJjacrnuZtEZLycaCyoRJ8k6kJFcN5a3hX2,1759079451,2025-09-28T17:10:51.000Z,TRANSFER,FxteHmLwG9nk1eL4pjNve3Eub2goGkkz6g6TbvdmW46a,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1374000000000,in,280453.29,9,SOL,1.0
4BhxJ3ZMcc9qgvb3Ye2S5hMeRNc8YQzEQWtjV9qGiDry2fixcwPqiKQDEzZpJHwnVjy9fZimp9N8ncbXdKJaeojM,1759077142,2025-09-28T16:32:22.000Z,TRANSFER,2UL8hbNaoErAYNePqgQYPP9yDCDRZGWbzKW4krLqkhNL,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,716000000000,in,145963.03,9,SOL,1.0
3aJsZy5vo91mohBV4zbWCGRdo4CW6E1Cs3oMTcUtk9DX9HPfUrbe1N7FPXqYVQQjcUyQEUo2jwPgaA2pxXbWFtCd,1759077130,2025-09-28T16:32:10.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1209999761000,in,246669.32,9,SOL,1.0
2oHsHESsng1qZoUsrbiRd51zXP7jn7E5EsuXmNUQ2a4UQyfijdhH4xz2R6aN7eYgSfWKb7s3Vd3WhRaiWHAvN3qm,1759075176,2025-09-28T15:59:36.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,14369000000000,in,2920908.76,9,SOL,1.0
5kJnGfNaoLzmPsKny4HQDjTDB3jFXu4JnUpU2cxQmX5NFYo2Q8ikaCPp76CrJsgH8kfSZzdfiektzRSm7dFFLx8a,1759074620,2025-09-28T15:50:20.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1203999761000,in,243878.13,9,SOL,1.0
37fvJ45TFRa7AvJJq9cLT7XejffiRp3QJQZLiemFiaC3FAp1X1B3rHLuFKDHDCPQpREC6dEdGKkdSybvQFHKEk8w,1759074530,2025-09-28T15:48:50.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2239997000000,in,453726.23,9,SOL,1.0
4bFtA6dnecyG8dtNsvN3FcUFL4zRDu9zaw6ExYgA2nfVNK8WhAJwbHQdCJsHqnHCdTYzMs7yWj4cbWUuqeY1teKb,1759073512,2025-09-28T15:31:52.000Z,TRANSFER,FxteHmLwG9nk1eL4pjNve3Eub2goGkkz6g6TbvdmW46a,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1515000000000,in,307311.69,9,SOL,1.0
byjx1gAPZY7TXzAr7VA46jEKzAeGkevAe3wzmzfzFh2Xy65wMLmuQfWFJT7yRLLbqwMPQzbaftQ1htHUcUdCuRm,1759072823,2025-09-28T15:20:23.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2504997000000,in,507249.95,9,SOL,1.0
5j4iZYse1HSzABoz3ftc8KDLiQua4JTAeNvETZWQrRyuSAzw1k3hgyMAzuKVXzUMofVnWCw2CAJ5r1vC9NHpS9Hh,1759072323,2025-09-28T15:12:03.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,12711000000000,in,2571742.57,9,SOL,1.0
2F1DMKS2L6fCc6AKqHsKZPaUREZ83LtRRCiKb8MSCNXaXUN8utyqX5gahjjddToDDN9HaeZZuhWAAFDjJbiKoYyE,1759072298,2025-09-28T15:11:38.000Z,TRANSFER,fr6yQkDmWy6R6pecbUsxXaw6EvRJznZ2HsK5frQgud8,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,274000000000,in,55436.82,9,SOL,1.0
2JiP72qmQh8UFQDwdPffmMPmhbPiL2X8PppwWBPgyZz2ACJBmn7ZqbvdsNfbnLWBg93xM6ytvJNjxTQemBeKLcwj,1759071835,2025-09-28T15:03:55.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,998000000000,in,201604.81,9,SOL,1.0
4DQXWw2UmDcnXKRejjpMw1geuMsmwFJyRPesandNNxFomgfhHV5Eu9q21ghqPdETVDZ1muo84VSFJd9fyvXmwwKd,1759069281,2025-09-28T14:21:21.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2918997000000,in,587291.73,9,SOL,1.0
qVZzUpyH45fLbzsi32yKwt6sbiEPLg3QrtgbS6amFdGe3oVJCBH62rAiepM5PPcJpx9czRLGWQVmXaVHH6RXWRv,1759067006,2025-09-28T13:43:26.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2632992000000,in,526683.36,9,SOL,1.0
3EFPAuPgeej8d27RomfnwF2cuPxpho2wBn2uwpZ8CWXsDwLmv23F3mBjekz8cECbsj1n7ETYVPjDsF8pVRBdsZ25,1759066814,2025-09-28T13:40:14.000Z,TRANSFER,81w96XvKAZZFmmuzaohSQUyxtGnAPJmkjwoBFBmtytUj,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1744960000000,in,348889.9,9,SOL,1.0
3XoPuzfDS6CBFUrpLQ68uVMTZrhthHVHoXH9ruiUgypuyjCB4orY43P1sx2kW1VQ8pAizRvQvaPhuwxcGrr5334b,1759066722,2025-09-28T13:38:42.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,919000000000,in,183746.23,9,SOL,1.0
3xyyfNQim231cWFST7uvKwyNjnRnLuusC6AdoY7Dh97JWSp8KmXLQR1Fo1JsZ8MKdYjV7tZSWNrQ4zFok3f184tu,1759066579,2025-09-28T13:36:19.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2232000000000,in,446269.4,9,SOL,1.0
2hDhmbFFfon16D5kv3RBnyhrkFEjoEqVC4Q7JK7dZY2yEpQjq4eN3DxBzTnY5cAVsQ4y9BPCgaroEYBb9aCEcD5,1759064727,2025-09-28T13:05:27.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,888000000000,in,176268.2,9,SOL,1.0
3i6SeWvA1ANpQKAbsaJQM5iDPeEzMUddUiNCBznBHDyRGh9ScbzH9sq4oX1f4F4F18wrQ6cLbQQmmdkg17u8ibLV,1759063889,2025-09-28T12:51:29.000Z,TRANSFER,GJRs4FwHtemZ5ZE9x3FNvJ8TMwitKTh21yxdRPqn7npE,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,7085999900000,in,1406240.07,9,SOL,1.0
4ixQ3Fft2X9GoZrutDBv97KqT4BwJzSfg9v8xFELHGGeGYF4XdCTzUfMuhX91oXFD8ZCyZgy1ncdUeYWV6AqEWTi,1759063555,2025-09-28T12:45:55.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,280000000000,in,55611.93,9,SOL,1.0
4VBTX1bg8zcTRpHbU3G8pQW35wopdFi6QZ3yssgcyG8cqGxNN33jy12C7LAnf5Q4N4Wae6EfjCyRUuwg99uSphJe,1759063337,2025-09-28T12:42:17.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3290000000000,in,653440.22,9,SOL,1.0
5ZBz6qttF2GuAKv7RLcXcJ7kPCS6XgiJ8t77D8cL44VfRqp7QLAkANAb3PCnRW3ytggi2Ce3nzEhgC441UK62MbD,1759063289,2025-09-28T12:41:29.000Z,TRANSFER,9D8xSHWqF9NJWqCtn3rNxYEox63aCbWxYzTMfMur7Cc9,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2350000000000,in,468526.59,9,SOL,1.0
Gq37CVKgYeHxJFmdcZj2mfetVVEKphjGut85kXZcU6jGfVjCwqB6ie6ouvQ73K9uBZP5U9MKhmVWZLFSeJy4o1z,1759062629,2025-09-28T12:30:29.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1265000000000,in,252733.42,9,SOL,1.0
46qtCyiY6BtSAwK9RKwqae2GnPGkoSxfgY4jULE2TrigUC4AokCsBkuPTw26HjTP5FHF6MjkGyaY9MWomJudVCKC,1759062379,2025-09-28T12:26:19.000Z,TRANSFER,4raqd4tCEnm2yGeUocVqPgN2MPB1W6A3EZfC8LoMChvf,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,552992000000,in,110481.86,9,SOL,1.0
9F6L4i9p9CGb5pUkrfnrpcHtKMom3Cm4u4F29SMgdCxACb3csTWZtNdTLxdp8YVKgCSDpGQ12XGWCcu6frnxiUZ,1759062108,2025-09-28T12:21:48.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,272000000000,in,54352.77,9,SOL,1.0
23xHhsws4BKwHiEKeh9HSVtHNJkncjuSW6JxGh4MX8GkU4ro48UhEVdNvNDY2JgWH6B3fjhAfggrGGA5RDqUfcLp,1759061602,2025-09-28T12:13:22.000Z,TRANSFER,5g7yNHyGLJ7fiQ9SN9mf47opDnMjc585kqXWt6d7aBWs,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,7132999900000,in,1422798.87,9,SOL,1.0
5ruVTFF4czwx6TVwXs89nS1Vr3E1L9XTD9zYsKCZ4HXF4RRaNuDVBQNdkMxte4tEARxNcyCHnLV8RGsK6e5e1LHr,1759061447,2025-09-28T12:10:47.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,879000000000,in,175359.13,9,SOL,1.0
PH9hqKrPjMaqEnfm5FdqKZQvGd2RKNzPGUDujBuSu2wasRCnKnPYxD2nmK1gdATAV6RLJQEFTdqUdjKFAQRW9Q8,1759060970,2025-09-28T12:02:50.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3213000000000,in,642168.32,9,SOL,1.0
53VYBNLkAupjf6Q3JTeaFnpgtt2EaeT8rQAtqVQiALdUkfx7AsahcWeXDoYH3pZa7QnXSWNFVqaUuC4gkNXVnLY9,1759056294,2025-09-28T10:44:54.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2602992000000,in,522987.1,9,SOL,1.0
5CaXG8coexaoCgUMkUiYr5vdzcUG72T48ECPqyfQa1qqwXyGdUu6tLr67haF4E8PCAA2QrMvLPjo81FsBdKnXrV8,1759054510,2025-09-28T10:15:10.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2601992000000,in,521658.42,9,SOL,1.0
5nAUaG2ZkBFKnKHg6tEhmDW8pV8RzbMMs6BWHo615LhFU6a2ExEYsQuk2QqS7sVn11qZToQB94NPQreMRBtxawsW,1759051804,2025-09-28T09:30:04.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2649992000000,in,532208.26,9,SOL,1.0
2gkyea6eaWTp289qPTptri2wKsafPfcirTRQjJVQzuPqprCP9StJ6pBfhxh4hpsMYoyoGvNY3977m7WxpXbBTo8E,1759050817,2025-09-28T09:13:37.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1210999761000,in,244152.16,9,SOL,1.0
3T87Qx6odoGvbD551ZHxAjWcaDtPHvpGaFGum6ZEQqWKsD2MZQsojocTHQqmZPuni8d6ym9DqhGAMShx1Cded56c,1759047491,2025-09-28T08:18:11.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1223999761000,in,247159.1,9,SOL,1.0
2z9wFXj9s5gMhdSukcM3WjLcdKp1LroXCUX3xxFwjqZaVxGGMX6PhVovWs7iBGV91uN4gfjh5Tm8wU9PuLUr3dE5,1759047124,2025-09-28T08:12:04.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,872000000000,in,176250.08,9,SOL,1.0
5YjgU9eJQRG2j7SKvULAQ8H8bDs7FMCnweCsJF69YuB84wVLr5dvQZkiqhNVTnJe1dWrfbWM5fBAp6TKEEER8S5k,1759046115,2025-09-28T07:55:15.000Z,TRANSFER,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,865992400000,in,174850.45,9,SOL,1.0
53HBu5fqcDfV7CixcUQT1TLEsthZ8ZvU4DtHuvVCoUrYZcFKzV3NNE58viH994ZsL5s1En46zTf9opasV9c5gSrq,1759044751,2025-09-28T07:32:31.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2332997100000,in,470653.58,9,SOL,1.0
SQB7pwVttLcqw8GVpkZq5M6uR2RwUmHYRF93YAscnkE93S5szxTAUTrxN7JxgMyQyF2FbTkzBqKb1Z28pfzDjWX,1759042800,2025-09-28T07:00:00.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3066997100000,in,618173.58,9,SOL,1.0
2nHdivdSarPYwWYDxVRtwhHZnvuFhKXDZ8m4VQisPwosToqPtsmM8FW4DTRsNiBD8LtEwgM9dWPzEY7TDPJzcA8D,1759039553,2025-09-28T06:05:53.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,871000000000,in,175385.11,9,SOL,1.0
39c6XqZkqvkMvQHZyndgnTWW3PVL6oboZMAbLhA8iLAX2vXEkeam19ZRbUzDqm35qRUp3LsHdwD4dW2HH1pDhEpt,1759035446,2025-09-28T04:57:26.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,867000000000,in,175099.57,9,SOL,1.0
4NsGj95wgqzaWJnQELMrkepGemK3VLaRXDeXzyoSnc4UyfKGuddw55sgraUrbPT5hHTJdkBw8GFQ11aaXptHMYz4,1759032139,2025-09-28T04:02:19.000Z,TRANSFER,6LY1JzAFVZsP2a2xKrtU6znQMQ5h4i7tocWdgrkZzkzF,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,8759995000000,in,1764752.24,9,SOL,1.0
28fHwXmbdkEN4YNPAN5b7V6cHNXmHz5s2ky5eoB4qGz8dKLQZkmPtDPZvR7iM4XY69NycvKawjmZTEwv7RgvEgkG,1759030977,2025-09-28T03:42:57.000Z,TRANSFER,3bwCjRXv4LASkv7DbLRJi7fDXgRRfEZhEstDVoZsjEHR,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,864000000000,in,173749.63,9,SOL,1.0
5i9yyVZFvaQ2mJedKSxKsWB5N8x5kWp6q6TghbNukDyAEM7L6fYyZ944hRdfyBaqBfMDPq8DF3YpTV3FEUBsDWww,1759029856,2025-09-28T03:24:16.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1288999761000,in,259965.56,9,SOL,1.0
3nFjdq334TVKGu21fPznJqjXjyYQYKhWh7GkgbyGSAkrr35kjrmdGJTdEczJtU1HAi2sGWLcSqnn59gZufNDuwDv,1759027770,2025-09-28T02:49:30.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,278000000000,in,55963.27,9,SOL,1.0
LFUuK4aRk2ZnE2HCC7EiQLrM5b1skXPzupPBDnGYnkcGbMhkjC8cSS4VhFheUxN2BmJxfU8yB8tmGtBhjoY4bCV,1759027148,2025-09-28T02:39:08.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1370999761000,in,276909.62,9,SOL,1.0
2CvtU1DxDnAVjqhNMLZm66igk2nAjfwKjBxxU6BQDtkGtMjavT5uW2a5B4ivWsamTvpPUPrL3PoC29WZNb47CxQT,1759026576,2025-09-28T02:29:36.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,3202000000000,in,646599.17,9,SOL,1.0
2dT7sP7kf1BWjtVuWgmWSPj54kCvzBxWcBthDXo4qGj5WmJfuLMASmAcQQfJpTwXQmyKwmNnQGA3mbL4FXJKo4AW,1759025395,2025-09-28T02:09:55.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1226999761000,in,247332.56,9,SOL,1.0
Si8LS46NRrPW6RYof442Wnpy8FanzXtwYuF9Nr9vtQze871FttRPuZYCiAv1Yfxne7GnwSKpzS23xL2arG7ZiHe,1759024680,2025-09-28T01:58:00.000Z,TRANSFER,iGdFcQoyR2MwbXMHQskhmNsqddZ6rinsipHc4TNSdwu,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2606992000000,in,524475.67,9,SOL,1.0
46JBXbsWWms7G9VXBxXZzkeBzWp9pxGscpdf1EvwCcmN6Ha9MLXDwqfPjkQmAJszEXbBEZAHzU9j4W6rXtqKTXym,1759023981,2025-09-28T01:46:21.000Z,TRANSFER,3huamNpghPSPbgQSLX56B18Sj1hq5SE4KGxwTvhwJGnC,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2080000000000,in,418827.75,9,SOL,1.0
zXcvmLnPciiWJ6dpDaMQxHewQLviYK8GdxobfVpZG5eRJAJzmtQzKKDU2aYTYksbj7XSkLXiwKVr16uAJmViSr5,1759022068,2025-09-28T01:14:28.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,388000000000,in,78446.35,9,SOL,1.0
5sWoGw1G4MGCd4kgN9LgGNmYoMGEp5bvukznYYASNtPX1YQPRLjyVFEPRyB99VdAFxX9awLHT6dQgyuSrJKBggkV,1759021872,2025-09-28T01:11:12.000Z,TRANSFER,44P5Ct5JkPz76Rs2K6juC65zXMpFRDrHatxcASJ4Dyra,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,4301000000000,in,871841.44,9,SOL,1.0
3wcneh21dTLjUqW3A2ggP2LKioa2uycPMQCKeJs5YeAtG9Rotf47pV3Nr7jHa3nyykpo5jCG3KUTCQZo23k3JvNo,1759019135,2025-09-28T00:25:35.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2435997100000,in,494734,9,SOL,1.0
FbHVC8NVDgBnUqvpDb2D9ZbHreDbfvPfkRrisv7VVLvidHbxoVFKgnp5SAoWp82HgrRvzwg9HiKUMaSZ6S6EaYm,1759018783,2025-09-28T00:19:43.000Z,TRANSFER,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1372990000000,in,278397.44,9,SOL,1.0
48JZXiWfEx6i81gZ2ovkNomTwKR9k54p9D19rQm9XSjr2cJxQyRQ6rD4Z5Tsd4XPy7NvdrAEYkzCeDvcebTJCLBB,1759018180,2025-09-28T00:09:40.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1211999761000,in,246760.48,9,SOL,1.0
4EiZsNViQzrkLMCBoF2NLU5LAcXE6oYFybkzsSGmfc3Eu7TN7jryB6KJ5fSMw9QihHMGrTttcFBeYQ1PFaJXgfH,1759014269,2025-09-27T23:04:29.000Z,TRANSFER,fr6yQkDmWy6R6pecbUsxXaw6EvRJznZ2HsK5frQgud8,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,258000000000,in,52626.24,9,SOL,1.0
5UT8FeR971mirkcGgPCmVVZdJ9fGGKEEsBh5YLajYLxSsU6KcgYACDsHXHYeQiWSyVcRJLyYYqaQUwceexe2h5fg,1759011680,2025-09-27T22:21:20.000Z,TRANSFER,43DbAvKxhXh1oSxkJSqGosNw3HpBnmsWiak6tB5wpecN,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,2291997000000,in,469022.72,9,SOL,1.0
5rj6jKcSw2R8RjCntThsSjc5hwjyzPKSzpdVdpbQcmxAnDbqapX8NnvYHcU4YxAv8hY4G3m4uTofoZqbhX6qRrjz,1759009395,2025-09-27T21:43:15.000Z,TRANSFER,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,10424000000000,in,2119968.91,9,SOL,1.0
Nr21S8DoSimmSwncu14J376B8Z8Yzhcd11eovQYdTeYo5HvJCL5Xcx9R5Y2sWsusAh8FYsJFZsBo6UEVV7qdqc1,1759005727,2025-09-27T20:42:07.000Z,TRANSFER,u6PJ8DtQuPFnfmwHbGFULQ4u4EgjDiyYKjVEsynXq2w,3ADzk5YDP9sgorvPSs9YPxigJiSqhgddpwHwwPwmEFib,1202999761000,in,244048.27,9,SOL,1.0
